Studentnummer,Naam,Klas,Mentor,Instelling,Opleiding,crebo,leerweg,cohort,StudentAge,StudentGender,Dropout,Aanmel_aantal,max1studie,absence_unauthorized,absence_authorized,Richting_nan,Economie,Landbouw,Techniek,DSV,Zorgenwelzijn,Anders,VooroplNiveau_HAVO,VooroplNiveau_MBO,VooroplNiveau_basis,VooroplNiveau_educatie,VooroplNiveau_prak,VooroplNiveau_VMBO_BB,VooroplNiveau_VMBO_GL,VooroplNiveau_VMBO_KB,VooroplNiveau_VMBO_TL,VooroplNiveau_nan,VooroplNiveau_VWOplus,VooroplNiveau_other
100604,Thijs van Dijk,4B,I. van der Berg,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,16,0,1,2.8,0.4,44.7,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100605,Bas van Leeuwen,4B,L. Meijer,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,16,1,0,3.0,0.9,5.9,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100606,Finn Dekker,4B,O. Hendriks,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,19,1,1,2.5,0.4,58.9,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100607,Stijn Bakker,4B,J. Bakker,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,15,1,0,1.1,1.0,2.8,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100608,Emma de Vries,4B,L. Peters,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,15,0,0,1.4,0.8,12.2,2.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100609,Sven Jansen,4B,K. Visser,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,18,1,0,1.4,0.8,21.6,2.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100610,Bram van der Berg,4B,O. Dijkstra,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,16,0,0,1.1,0.8,7.7,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100611,Emma de Graaf,4B,O. Hendriks,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,19,1,0,2.3,0.5,5.4,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100612,Liam Peters,4B,L. de Graaf,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,17,1,0,2.8,0.1,15.8,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100613,Yasmin Peters,4B,L. Peters,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,17,1,1,2.1,0.9,12.1,24.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100614,Maud van der Berg,4B,J. Bakker,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,17,1,1,1.5,0.7,17.4,7.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100615,Joris Smits,4B,L. Meijer,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,19,1,0,2.6,0.4,20.8,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100616,Lucas Visser,4B,J. Postma,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,19,0,0,1.8,0.9,2.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100617,Noor de Vries,4B,L. Smits,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,16,1,0,2.8,0.6,5.1,9.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100618,Lotte Meijer,4B,O. Hendriks,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,19,0,0,1.6,0.2,4.4,10.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100619,Tim Hoekstra,4B,I. van der Berg,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,20,0,0,1.4,0.0,1.0,11.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100620,Sophie Jansen,4B,L. Smits,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,16,0,0,2.8,0.2,1.5,2.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100621,Lucas van Dijk,4B,L. Meijer,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,15,1,0,2.9,0.3,0.4,1.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100622,Lisa Prins,4B,O. Hendriks,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,19,0,1,2.4,1.0,11.4,5.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100623,Maud Dijkstra,4B,I. Smit,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,15,1,1,1.7,0.6,43.6,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100624,Liam Meijer,4B,L. Meijer,Talland,Medewerker Evenementenorganisatie,25749,BOL,2025,15,1,1,1.2,0.1,47.8,4.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100625,Maud Peters,4B,O. Hendriks,Talland,Onderwijsassistent,25698,BOL,2025,19,1,1,1.2,0.3,4.1,10.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100626,Bram van Dijk,4B,L. Smits,Talland,Onderwijsassistent,25698,BOL,2025,15,1,0,2.9,0.4,3.1,4.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100627,Thijs Brouwer,4B,O. Dijkstra,Talland,Onderwijsassistent,25698,BOL,2025,19,0,0,1.2,0.4,1.3,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100628,Liam Koster,4B,J. Bakker,Talland,Onderwijsassistent,25698,BOL,2025,15,0,0,1.5,0.4,0.8,29.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100629,Maud Hoekstra,4B,N. Vos,Talland,Onderwijsassistent,25698,BOL,2025,15,1,0,1.7,0.7,10.8,11.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100630,Sven de Wit,4B,K. Visser,Talland,Onderwijsassistent,25698,BOL,2025,16,0,0,1.1,0.7,1.9,4.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100631,Sven van Dijk,4B,I. Smit,Talland,Onderwijsassistent,25698,BOL,2025,18,0,0,1.6,0.6,42.9,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100632,Thijs Prins,4B,L. de Graaf,Talland,Onderwijsassistent,25698,BOL,2025,16,1,1,2.1,0.8,17.5,12.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100633,Aisha Prins,4B,I. Smit,Talland,Onderwijsassistent,25698,BOL,2025,16,1,1,1.6,0.4,56.1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100634,Daan Meijer,4B,L. de Graaf,Talland,Onderwijsassistent,25698,BOL,2025,18,1,0,2.4,0.5,12.9,12.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100635,Thijs Brouwer,4B,O. Dijkstra,Talland,Onderwijsassistent,25698,BOL,2025,19,0,0,2.0,0.4,9.7,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100636,Fatima de Graaf,4B,O. Dijkstra,Talland,Onderwijsassistent,25698,BOL,2025,18,1,0,1.7,0.7,5.2,30.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100637,Lieke van der Berg,4B,L. Meijer,Talland,Onderwijsassistent,25698,BOL,2025,18,1,0,1.7,0.7,5.7,4.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100638,Anna Bos,4B,N. Vos,Talland,Onderwijsassistent,25698,BOL,2025,18,1,0,1.1,0.7,1.1,9.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100639,Lisa van Leeuwen,4B,K. Visser,Talland,Onderwijsassistent,25698,BOL,2025,18,1,1,1.8,0.4,0.2,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100640,Olaf Brouwer,4B,I. van der Berg,Talland,Onderwijsassistent,25698,BOL,2025,19,0,0,2.2,0.4,14.1,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100641,Sven van der Berg,4B,I. van der Berg,Talland,Onderwijsassistent,25698,BOL,2025,15,0,0,1.6,0.6,22.0,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100642,Stijn Koster,4B,I. van der Berg,Talland,Onderwijsassistent,25698,BOL,2025,17,1,0,1.9,0.3,15.2,6.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100643,Tess Bos,4B,L. de Graaf,Talland,Onderwijsassistent,25698,BOL,2025,20,0,0,1.8,0.3,19.6,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100644,Thijs Prins,4B,L. de Graaf,Talland,Onderwijsassistent,25698,BOL,2025,19,0,0,2.3,0.8,2.4,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100645,Yasmin van der Berg,4B,L. de Graaf,Talland,Onderwijsassistent,25698,BOL,2025,16,0,0,2.0,0.4,19.9,15.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100646,Noor Koster,4B,O. Dijkstra,Talland,Onderwijsassistent,25698,BOL,2025,20,0,0,2.7,0.3,17.4,14.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100647,Lucas de Groot,4B,O. Dijkstra,Talland,Onderwijsassistent,25698,BOL,2025,15,0,1,1.1,0.8,11.0,4.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100648,Sven Dijkstra,4B,L. Peters,Talland,Onderwijsassistent,25698,BOL,2025,17,1,0,2.3,0.2,6.6,18.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100649,Finn Brouwer,4B,I. Smit,Talland,Onderwijsassistent,25698,BOL,2025,18,1,0,2.7,0.9,0.7,18.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100650,Jens van Dijk,4=,O. Dijkstra,Talland,Software Developer,23243,BOL,2020,18,0,0,2.0,0.8,26.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100651,Niels de Wit,4=,K. Visser,Talland,Software Developer,23243,BOL,2020,16,1,0,1.7,0.6,8.2,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100652,Finn Koster,4=,J. Postma,Talland,Software Developer,23243,BOL,2020,18,1,1,1.5,0.6,32.9,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100653,Jens Hoekstra,4=,I. van der Berg,Talland,Software Developer,23243,BOL,2020,19,1,0,2.8,0.9,4.6,4.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100654,Eva Peters,4=,K. Visser,Talland,Software Developer,23243,BOL,2020,19,0,0,2.4,0.8,0.3,27.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100655,Joris Hendriks,4=,K. Visser,Talland,Software Developer,23243,BOL,2020,15,0,0,2.1,0.2,12.2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100656,Aisha Hendriks,4=,K. Visser,Talland,Software Developer,23243,BOL,2020,16,0,0,2.8,0.6,4.3,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100657,Maud van der Berg,4=,L. Peters,Talland,Software Developer,23243,BOL,2020,21,1,1,1.9,0.4,18.7,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100658,Eva van Leeuwen,4=,I. van der Berg,Talland,Software Developer,23243,BOL,2020,16,1,0,1.9,0.0,20.9,9.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100659,Anna Meijer,4=,O. Dijkstra,Talland,Software Developer,23243,BOL,2020,19,0,1,2.3,0.3,7.0,8.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100660,Lucas Mulder,4=,L. de Graaf,Talland,Software Developer,23243,BOL,2020,19,1,0,2.6,0.3,15.0,11.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100661,Finn Smit,4=,K. Visser,Talland,Software Developer,23243,BOL,2020,19,1,0,1.4,0.4,2.3,7.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100662,Lieke Hendriks,4=,N. Vos,Talland,Software Developer,23243,BOL,2020,16,0,0,2.9,0.2,3.1,23.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100663,Lucas Jansen,4=,L. Peters,Talland,Software Developer,23243,BOL,2020,15,1,1,1.3,0.6,11.5,7.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100664,Lisa van Leeuwen,4=,L. Smits,Talland,Software Developer,23243,BOL,2020,19,1,1,1.6,0.5,21.1,5.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100665,Bas de Boer,4=,N. Vos,Talland,Software Developer,23243,BOL,2020,22,0,0,1.8,0.4,2.9,13.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100666,Bram de Groot,4=,J. Postma,Talland,Software Developer,23243,BOL,2020,17,0,0,1.9,0.9,11.5,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100667,Fatima van Dijk,4=,J. Postma,Talland,Software Developer,23243,BOL,2020,16,1,0,1.1,0.6,15.0,9.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100668,Niels Mulder,4=,L. Smits,Talland,Software Developer,23243,BOL,2020,20,0,0,1.0,0.5,28.7,40.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100669,Fatima van Dijk,4=,L. Meijer,Talland,Software Developer,23243,BOL,2020,17,0,1,1.5,0.5,1.7,17.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100670,Lieke Dekker,4=,J. Bakker,Talland,Software Developer,23243,BOL,2020,17,0,0,2.0,1.0,1.1,9.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100671,Jens van Leeuwen,4=,K. Visser,Talland,Software Developer,23243,BOL,2020,19,1,0,2.0,0.4,28.0,2.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100672,Finn Brouwer,4=,J. Bakker,Talland,Software Developer,23243,BOL,2020,16,0,0,1.5,0.0,9.7,20.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100673,Eva Dekker,4=,L. Peters,Talland,Software Developer,23243,BOL,2020,18,1,0,1.7,0.7,1.5,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100674,Sven Visser,4=,O. Hendriks,Talland,Software Developer,23243,BOL,2020,18,0,1,2.5,0.8,24.2,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100675,Thijs Smits,4B,J. Postma,Talland,Sport Bewegingsleider,25908,BOL,2025,17,0,0,1.8,0.1,10.5,28.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100676,Thijs Visser,4B,L. Meijer,Talland,Sport Bewegingsleider,25908,BOL,2025,16,0,0,2.7,0.2,0.3,9.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100677,Tess Hoekstra,4B,O. Dijkstra,Talland,Sport Bewegingsleider,25908,BOL,2025,19,0,0,1.7,0.0,7.8,7.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100678,Iris Vos,4B,O. Hendriks,Talland,Sport Bewegingsleider,25908,BOL,2025,20,1,0,1.6,0.1,60.0,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100679,Stijn Hendriks,4B,I. van der Berg,Talland,Sport Bewegingsleider,25908,BOL,2025,20,1,0,1.2,0.9,6.1,1.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100680,Maud Hendriks,4B,K. Visser,Talland,Sport Bewegingsleider,25908,BOL,2025,17,1,1,2.8,0.6,12.5,24.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100681,Liam Postma,4B,L. Meijer,Talland,Sport Bewegingsleider,25908,BOL,2025,21,1,0,1.5,0.6,8.6,5.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100682,Tim Huisman,4B,L. Meijer,Talland,Sport Bewegingsleider,25908,BOL,2025,19,1,0,2.4,0.6,11.4,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100683,Niels Brouwer,4B,L. de Graaf,Talland,Sport Bewegingsleider,25908,BOL,2025,18,1,0,1.2,0.8,11.9,6.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100684,Noor van Dijk,4B,K. Visser,Talland,Sport Bewegingsleider,25908,BOL,2025,18,0,0,2.0,0.5,22.1,5.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100685,Iris van Dijk,4B,O. Hendriks,Talland,Sport Bewegingsleider,25908,BOL,2025,18,0,0,2.5,0.0,10.1,2.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100686,Iris Meijer,4B,J. Bakker,Talland,Sport Bewegingsleider,25908,BOL,2025,17,1,0,2.5,0.4,22.2,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100687,Lotte Bosch,4B,J. Bakker,Talland,Sport Bewegingsleider,25908,BOL,2025,16,1,0,2.7,0.1,2.8,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100688,Aisha Hendriks,4B,I. van der Berg,Talland,Sport Bewegingsleider,25908,BOL,2025,15,1,0,1.6,0.8,0.2,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100689,Eva van Dijk,4B,O. Hendriks,Talland,Sport Bewegingsleider,25908,BOL,2025,19,0,1,1.0,0.1,13.5,13.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100690,Sara Bosch,4B,I. Smit,Talland,Sport Bewegingsleider,25908,BOL,2025,15,0,0,1.2,0.8,2.8,8.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100691,Tim de Vries,4B,I. van der Berg,Talland,Sport Bewegingsleider,25908,BOL,2025,18,1,0,1.9,0.9,2.2,1.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100692,Sara Bos,4B,N. Vos,Talland,Sport Bewegingsleider,25908,BOL,2025,20,1,0,3.0,0.8,21.2,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100693,Stijn Koster,4B,L. de Graaf,Talland,Sport Bewegingsleider,25908,BOL,2025,20,1,1,1.5,0.1,60.0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100694,Sophie Vos,4B,L. de Graaf,Talland,Sport Bewegingsleider,25908,BOL,2025,15,1,0,1.9,0.4,0.8,17.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100695,Finn de Boer,4B,L. Smits,Talland,Sport Bewegingsleider,25908,BOL,2025,18,1,0,2.8,0.9,5.1,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100696,Iris Smit,4B,K. Visser,Talland,Sport Bewegingsleider,25908,BOL,2025,20,1,0,2.6,0.8,15.4,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100697,Stijn de Boer,4B,K. Visser,Talland,Sport Bewegingsleider,25908,BOL,2025,17,0,0,1.4,0.6,14.1,0.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100698,Tim Brouwer,4B,K. Visser,Talland,Sport Bewegingsleider,25908,BOL,2025,17,0,0,1.3,0.9,3.2,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100699,Olaf Bakker,4B,L. Meijer,Talland,Sport Bewegingsleider,25908,BOL,2025,19,0,0,2.0,1.0,6.8,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100700,Maud Jansen,4B,L. de Graaf,Talland,Tandartsassistent,25699,BBL,2025,15,0,0,2.9,0.4,3.7,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100701,Tess Prins,4B,I. van der Berg,Talland,Tandartsassistent,25699,BBL,2025,17,0,0,2.6,0.0,44.1,12.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100702,Anna Visser,4B,J. Postma,Talland,Tandartsassistent,25699,BBL,2025,16,0,1,1.3,0.4,29.0,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100703,Liam Bosch,4B,J. Postma,Talland,Tandartsassistent,25699,BBL,2025,18,0,0,2.7,0.5,6.9,4.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100704,Lucas Bakker,4B,K. Visser,Talland,Tandartsassistent,25699,BBL,2025,17,1,0,2.6,0.1,5.6,11.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100705,Niels van Leeuwen,4B,L. Smits,Talland,Tandartsassistent,25699,BBL,2025,17,0,0,1.9,0.8,36.4,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100706,Lisa Bakker,4B,I. van der Berg,Talland,Tandartsassistent,25699,BBL,2025,16,0,0,2.3,0.6,5.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100707,Daan van der Berg,4B,O. Hendriks,Talland,Tandartsassistent,25699,BBL,2025,18,1,0,1.8,0.7,19.3,16.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100708,Bram Koster,4B,O. Hendriks,Talland,Tandartsassistent,25699,BBL,2025,20,0,0,2.4,0.4,4.5,3.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100709,Joris de Graaf,4B,N. Vos,Talland,Tandartsassistent,25699,BBL,2025,16,1,0,2.6,0.9,12.7,9.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100710,Joris Vos,4B,L. Peters,Talland,Tandartsassistent,25699,BBL,2025,19,0,1,2.0,0.3,15.5,10.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100711,Anna Meijer,4B,I. Smit,Talland,Tandartsassistent,25699,BBL,2025,17,0,0,2.7,0.3,0.3,12.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100712,Lisa Visser,4B,O. Hendriks,Talland,Tandartsassistent,25699,BBL,2025,17,0,0,1.9,0.6,0.7,3.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100713,Lotte Mulder,4B,O. Hendriks,Talland,Tandartsassistent,25699,BBL,2025,18,0,0,1.7,0.3,54.1,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100714,Eva Smits,4B,O. Dijkstra,Talland,Tandartsassistent,25699,BBL,2025,19,0,0,2.6,0.4,1.8,3.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100715,Eva van Leeuwen,4B,L. Peters,Talland,Tandartsassistent,25699,BBL,2025,19,1,0,1.4,0.1,1.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100716,Fatima Smits,4B,L. de Graaf,Talland,Tandartsassistent,25699,BBL,2025,16,1,0,2.4,0.9,8.8,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100717,Tim Postma,4B,J. Bakker,Talland,Tandartsassistent,25699,BBL,2025,18,0,0,2.9,0.5,1.9,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100718,Eva de Boer,4B,L. Smits,Talland,Tandartsassistent,25699,BBL,2025,15,1,0,1.2,0.4,7.7,11.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100719,Lisa Smit,4B,I. van der Berg,Talland,Tandartsassistent,25699,BBL,2025,21,1,0,1.1,0.1,5.6,37.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100720,Tim Jansen,4B,K. Visser,Talland,Tandartsassistent,25699,BBL,2025,17,1,0,1.1,0.0,26.4,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100721,Bram Smits,4B,L. Smits,Talland,Tandartsassistent,25699,BBL,2025,18,0,0,2.5,0.5,27.7,12.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
100722,Iris van Dijk,4B,L. Smits,Talland,Tandartsassistent,25699,BBL,2025,16,1,0,1.5,0.4,1.9,10.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100723,Thijs Dekker,4B,O. Hendriks,Talland,Tandartsassistent,25699,BBL,2025,16,0,0,2.1,0.8,3.9,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100724,Joris van der Berg,4B,I. van der Berg,Talland,Tandartsassistent,25699,BBL,2025,15,0,0,2.5,0.5,12.4,0.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100725,Thijs Dijkstra,4=,J. Bakker,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,1,1,1.2,0.5,39.4,2.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100726,Sophie Jansen,4=,L. Smits,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,15,1,0,1.8,0.1,23.8,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100727,Joris Meijer,4=,K. Visser,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,19,1,0,2.9,0.7,1.9,2.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
100728,Lotte Meijer,4=,I. Smit,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,20,1,1,1.8,0.8,15.0,2.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100729,Sara Mulder,4=,N. Vos,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,20,1,0,2.9,0.3,10.6,5.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100730,Joris van Leeuwen,4=,I. van der Berg,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,19,0,0,1.5,0.6,7.9,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100731,Bram Smits,4=,L. Peters,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,0,0,1.7,1.0,7.1,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
