Studentnummer,StudentAge,Dropout,Aanmel_aantal,max1studie,VooroplNiveau_HAVO,ROCMondriaan,VooroplNiveau_MBO,VooroplNiveau_basis,VooroplNiveau_educatie,VooroplNiveau_prak,VooroplNiveau_VMBO_BB,VooroplNiveau_VMBO_GL,VooroplNiveau_VMBO_KB,VooroplNiveau_VMBO_TL,VooroplNiveau_nan,VooroplNiveau_VWOplus,VooroplNiveau_other,Economie,Landbouw,Techniek,DSV,Zorgenwelzijn,Anders,Richting_nan,StudentGender,absence_unauthorized,absence_authorized,Opleiding,Naam,Klas,Mentor
435178,23,0,1.3,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.3,7.2,Junior Manager Logistiek,Roos Dijkstra,3A,dhr. Hanna
435189,15,0,3.1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.6,20.6,Junior Manager Logistiek,Jade Hoekstra,1B,dhr. De Groot
435193,24,0,3.3,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.9,32.6,Junior Manager Logistiek,Naomi Lopez,4B,dhr. De Groot
435200,15,0,3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18.3,32.5,Junior Manager Logistiek,Samira Clark,1B,dhr. Hoekstra
435211,17,0,2.3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27.9,66.3,Junior Manager Logistiek,Fatima Tran,3A,mev. Janssen
435214,15,0,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.8,67.3,Junior Manager Logistiek,Hanneke Graaf,3A,dhr. De Groot
435217,19,0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.7,40.4,Junior Manager Logistiek,Sara Prins,3B,mev. Janssen
435223,26,0,3.9,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,55.3,Junior Manager Logistiek,Hamza Yilmaz,1A,dhr. Bakker
435231,15,0,3.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,47.2,51.9,Junior Manager Logistiek,Esther Benali,1B,mev. Visser
435232,25,0,2.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,48.7,78.7,Junior Manager Logistiek,Tim Van Leeuwen,1B,dhr. Benjamins
435238,22,0,3.3,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,49.0,50.0,Junior Manager Logistiek,Emma Martinez,2B,mev. Safon
435246,15,0,3.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23.8,69.6,Junior Manager Logistiek,Kevin Jacobs,4B,mev. Smit
435255,25,0,2.8,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.6,74.7,Junior Manager Logistiek,Bianca Sahin,2B,mev. Visser
435267,18,0,3.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27.2,75.0,Junior Manager Logistiek,Tijs Smit,1A,dhr. Hoekstra
435273,21,0,2.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13.5,22.2,Junior Manager Logistiek,Kevin Bosman,4A,mev. Visser
435281,15,0,3.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,41.4,76.6,Junior Manager Logistiek,Mehmet Williams,2B,mev. Safon
435284,19,1,2.3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,50.4,19.8,Junior Manager Logistiek,Finn Dekker,4B,mev. Safon
435290,20,0,3.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34.7,6.8,Junior Manager Logistiek,Sunita Lopez,1A,dhr. De Groot
435297,26,1,3.4,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.1,4.5,Junior Manager Logistiek,Finn Janssen,1A,mev. Hulsema
435304,16,0,2.8,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47.7,70.4,Junior Manager Logistiek,Elijah Schouten,1B,dhr. Mulder
435315,22,0,1.3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50.4,72.3,Junior Manager Logistiek,Sunita Bijlsma,2A,mev. Janssen
435324,20,0,2.3,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18.7,34.9,Junior Manager Logistiek,Karim Graaf,3B,mev. Hulsema
435334,17,0,3.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14.2,65.5,Junior Manager Logistiek,Zoe Zwaan,1A,dhr. Hanna
435340,18,0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,36.0,26.5,Junior Manager Logistiek,Amber Johnson,3B,dhr. Bakker
435345,20,0,3.4,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13.4,18.4,Junior Manager Logistiek,Milan Vermeulen,2B,mev. Safon
435353,26,0,3.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33.3,11.4,Junior Manager Logistiek,Youssef Brown,4B,mev. Safon
435364,15,0,1.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,33.3,14.3,Junior Manager Logistiek,Noah Johnson,1A,mev. Smit
435369,15,0,3.4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14.4,64.8,Junior Manager Logistiek,Kim Willems,2A,mev. Visser
435379,26,1,3.8,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22.5,48.0,Junior Manager Logistiek,Finn Bosman,2B,dhr. De Groot
435389,23,0,1.2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,58.1,70.9,Junior Manager Logistiek,Hana Hassan,2B,dhr. Peters
435391,25,0,2.2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,31.1,14.3,Junior Manager Logistiek,Elijah Hendriks,3B,mev. Visser
435403,26,0,2.2,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13.2,16.2,Junior Manager Logistiek,Brandon Dijk,2B,dhr. Hanna
435407,21,0,3.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.6,Junior Manager Logistiek,Remy Dijkstra,3B,mev. Safon
435417,22,0,2.4,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22.9,14.4,Junior Manager Logistiek,Anita Zwaan,2B,mev. Hulsema
435428,20,0,2.5,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.7,9.5,Junior Manager Logistiek,Patricia Leeuw,3B,dhr. De Groot
435437,20,0,3.2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,36.2,11.0,Junior Manager Logistiek,Nour Bijlsma,3A,dhr. De Groot
435442,20,0,3.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59.4,76.1,Junior Manager Logistiek,Floris Blom,4A,mev. Safon
435446,22,0,2.7,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.2,67.7,Junior Manager Logistiek,Yasmin Taylor,4A,mev. Van den Berg
435458,18,0,1.1,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,44.3,40.0,Junior Manager Logistiek,Hamza Vos,3B,dhr. Mulder
435462,21,0,3.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.9,11.1,Junior Manager Logistiek,Niels Blom,3B,dhr. Bakker
435473,21,1,2.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,38.3,24.4,Junior Manager Logistiek,Max Prins,2A,mev. Kuiper
435484,15,0,1.6,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14.0,52.8,Junior Manager Logistiek,Eline Lammers,1B,dhr. Benjamins
435485,23,0,4.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,23.3,72.3,Junior Manager Logistiek,Mohammed Schouten,2B,mev. Smit
435489,21,0,2.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27.5,16.1,Junior Manager Logistiek,Cas Dijk,2A,dhr. Benjamins
435491,24,0,3.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,44.2,23.0,Junior Manager Logistiek,Wout Tran,4B,dhr. Mulder
435503,21,0,1.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,39.5,55.9,Junior Manager Logistiek,Elijah Benali,1B,dhr. Hanna
435515,18,0,2.9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,43.3,17.4,Junior Manager Logistiek,Denise El Amrani,4B,dhr. Hanna
435524,20,0,3.3,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7,2.1,Junior Manager Logistiek,Laura Vermeulen,4B,dhr. Hanna
435530,18,1,1.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29.1,5.5,Junior Manager Logistiek,Mehmet Visser,2B,dhr. Peters
435538,22,0,1.5,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32.1,31.3,Junior Manager Logistiek,Eline Demir,1B,mev. Janssen
435539,17,0,3.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.9,50.8,Junior Manager Logistiek,Hamza Van Leeuwen,1B,dhr. Hanna
435551,22,1,3.3,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,14.3,7.3,Junior Manager Logistiek,Lars Verhoeven,4A,dhr. De Groot
435552,18,0,3.6,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10.0,33.3,Junior Manager Logistiek,Niels Hendriks,1B,dhr. Hoekstra
435558,23,0,3.8,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.4,25.9,Junior Manager Logistiek,Stefan Williams,1A,dhr. Hanna
435569,15,0,1.2,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,17.5,Junior Manager Logistiek,Youssef Garcia,3A,mev. Van den Berg
435579,16,0,3.8,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.5,50.5,Junior Manager Logistiek,Arjan White,4A,mev. Janssen
435591,20,0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.9,40.9,Junior Manager Logistiek,Aisha Kooistra,2B,mev. Visser
435601,18,0,1.4,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8,11.0,Junior Manager Logistiek,Sophie Geerts,4B,mev. Hulsema
435605,21,0,3.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1,25.4,Junior Manager Logistiek,Leila Visser,1A,mev. Visser
435612,15,0,1.6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,48.1,55.7,Junior Manager Logistiek,Tom Bijlsma,2B,dhr. Bakker
435619,17,1,2.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,56.3,10.0,Verzorgende,Hamza Jansen,2A,dhr. Bakker
435628,18,0,2.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.4,24.2,Verzorgende,Anita Leeuw,4B,mev. Janssen
435632,22,0,1.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,45.6,65.6,Verzorgende,Luuk Bogaert,4B,dhr. De Groot
435639,16,0,1.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.2,30.0,Verzorgende,Patrick Arslan,4B,mev. Kuiper
435645,26,0,1.6,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.5,74.1,Verzorgende,Priya Johnson,4A,dhr. Peters
435651,22,1,3.7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.7,61.0,Verzorgende,Robin Wijnands,3A,mev. Van den Berg
435663,23,0,2.1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.8,38.2,Verzorgende,Arjan Van der Linden,3B,mev. Janssen
435675,26,0,2.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57.1,67.3,Verzorgende,Nicole Van der Berg,1A,mev. Kuiper
435677,21,0,1.2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.6,55.3,Verzorgende,Arjan Wijnands,4A,dhr. Bakker
435682,26,1,2.7,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.6,59.9,Verzorgende,Gijs Bos,3A,dhr. De Groot
435685,15,0,2.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.6,14.9,Verzorgende,Sven Hendriks,2A,mev. Safon
435693,23,0,1.2,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,54.1,32.7,Verzorgende,Imani Garcia,1B,dhr. Hoekstra
435704,16,0,1.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40.4,8.1,Verzorgende,Hana Leeuw,1A,mev. Hulsema
435705,16,0,2.1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29.2,60.6,Verzorgende,Leila Taylor,4A,dhr. Mulder
435711,20,0,3.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.8,8.0,Verzorgende,Cas Lopez,4B,dhr. Hoekstra
435723,26,1,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,14.9,36.2,Verzorgende,Sem Willems,4B,mev. Visser
435730,15,1,2.1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26.7,48.5,Verzorgende,Amber Hoekstra,4A,dhr. Peters
435740,20,0,3.6,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.7,11.5,Verzorgende,Ellen Dijk,1A,mev. Smit
435748,19,0,2.3,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12.7,60.3,Verzorgende,Shirley Vander,1B,mev. Kuiper
435755,17,0,3.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.9,9.8,Verzorgende,Hanneke Hoekstra,2A,mev. Visser
435766,16,0,3.3,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,43.0,58.9,Verzorgende,Gijs Martinez,4A,mev. Janssen
435777,18,1,1.3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,44.7,9.3,Verzorgende,Tom Pham,3B,mev. Smit
435783,24,0,2.8,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,46.3,63.8,Verzorgende,Dennis Jansen,2A,mev. Visser
435794,16,0,2.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30.0,36.5,Verzorgende,Anke De Vries,3A,mev. Smit
435806,24,0,3.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37.9,17.3,Verzorgende,Roos Pietersen,3A,dhr. Peters
435813,20,0,3.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,46.6,68.5,Verzorgende,Mia Brown,4A,mev. Hulsema
435824,15,0,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,31.7,22.6,Verzorgende,Layla Prins,2B,dhr. Peters
435833,16,0,2.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,27.5,13.1,Verzorgende,Bas Hoekstra,2A,dhr. Benjamins
435845,19,0,3.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,51.4,8.2,Verzorgende,Stan Van der Berg,2A,dhr. Hanna
435852,15,0,1.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.9,57.8,Verzorgende,Priya Benali,2B,dhr. De Groot
435854,21,0,3.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.7,52.7,Verzorgende,Deepa Arslan,4B,dhr. Hoekstra
435865,19,0,1.4,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,30.6,1.8,Verzorgende,Stefan Evers,4B,mev. Hulsema
435877,24,0,2.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.8,72.7,Verzorgende,Aisha De Boer,2A,dhr. Hanna
435889,21,0,2.6,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,49.1,52.1,Verzorgende,Layla White,2B,mev. Janssen
435891,24,1,2.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.2,7.0,Verzorgende,Miriam Okonkwo,3A,dhr. Hoekstra
435892,16,0,2.6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18.0,75.7,Verzorgende,Anita Arslan,3A,mev. Janssen
435901,17,0,2.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12.6,7.9,Verzorgende,Marcus Van der Linden,1A,mev. Safon
435902,17,0,2.8,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.3,5.9,Verzorgende,Zara Garcia,3A,mev. Hulsema
435909,21,0,3.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.8,21.6,Verzorgende,Wendy Leeuw,2B,dhr. Peters
435915,21,0,3.4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.2,42.5,Verzorgende,Eline Hassan,4A,mev. Kuiper
435921,20,1,3.4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.3,76.1,Verzorgende,Claire Yilmaz,1B,mev. Smit
435930,24,0,2.7,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.9,25.4,Verzorgende,Sven Anderson,4A,mev. Smit
435936,22,0,3.1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,34.1,21.4,Verzorgende,Leon Janssen,3B,dhr. Peters
435940,26,0,2.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.2,57.5,Verzorgende,Bilal Okonkwo,2B,mev. Hulsema
435951,19,0,2.9,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.5,6.8,Verzorgende,Inge Kooistra,3A,mev. Visser
435959,21,0,1.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,31.9,10.0,Verzorgende,Esther Wilson,1A,dhr. Bakker
435963,26,0,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52.8,42.2,Verzorgende,Ellen White,1A,dhr. Bakker
435971,25,0,1.5,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1,39.6,Verzorgende,Hanneke Anderson,2A,dhr. Mulder
435973,25,0,3.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.1,50.5,Verzorgende,Rick Harris,4A,mev. Safon
435978,22,1,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,57.8,Verzorgende,Patricia Van der Linden,4A,dhr. Mulder
435979,21,1,2.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.3,52.5,Verzorgende,Deepa Johnson,2B,dhr. Benjamins
435986,19,0,2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,26.4,11.2,Verzorgende,Omar Hermans,4A,dhr. De Groot
435992,16,1,2.2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.9,38.3,Verzorgende,Nour Kaya,3A,mev. Kuiper
435999,23,0,3.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,50.6,31.1,Verzorgende,Brandon Janssen,1B,mev. Kuiper
436000,17,1,3.1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,35.8,0.6,Verzorgende,Iris Thomas,4B,mev. Hulsema
436005,16,0,1.6,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,42.1,53.3,Verzorgende,Rick Hassan,4A,mev. Safon
436013,26,0,1.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.2,32.1,Verzorgende,Sandra Thomas,3A,mev. Safon
436016,15,1,1.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.9,26.9,Verzorgende,Elijah Johnson,4B,dhr. De Groot
436025,25,1,2.1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,53.7,14.5,Verzorgende,Lars Arslan,1A,dhr. De Groot
436036,18,0,2.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.1,8.9,Verzorgende,Dylan Dijk,1A,mev. Janssen
436045,20,0,2.8,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.1,7.0,Verzorgende,Lotte Bogaert,1B,mev. Smit
436056,15,0,2.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18.1,37.9,Verzorgende,Naomi Williams,2B,mev. Visser
436068,15,0,3.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,33.6,27.8,Verzorgende,Nora Williams,3B,dhr. Benjamins
436079,21,0,3.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.8,10.3,Verzorgende,Laura Graaf,1A,dhr. Bakker
436080,26,0,2.6,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.6,45.0,Verzorgende,Eline Prins,4A,dhr. Hanna
436090,18,0,1.7,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,27.3,56.6,Verzorgende,Ruben Jansen,3A,mev. Hulsema
436094,26,1,1.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,56.5,22.2,Verzorgende,Kevin Clark,2A,mev. Hulsema
436095,18,1,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.3,43.9,Verzorgende,Maya Van Dijk,2A,dhr. Hanna
436105,20,0,1.7,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.2,78.3,Verzorgende,Lars De Vries,1B,dhr. Peters
436117,25,0,3.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,48.5,60.2,Verzorgende,Jesse Lammers,2A,dhr. Benjamins
436121,20,1,1.5,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.4,58.4,Verzorgende,Joep Graaf,3A,dhr. De Groot
436126,17,0,1.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24.2,57.9,Verzorgende,Esther Lammers,2A,dhr. Peters
436127,21,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46.2,21.4,Verzorgende,Femke Smit,1A,mev. Van den Berg
436128,23,0,2.4,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19.9,12.4,Verzorgende,Kelly Leeuw,1A,mev. Visser
436140,25,1,1.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.9,0.1,Verzorgende,Xavier Bosman,2B,dhr. De Groot
436144,21,0,1.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,49.4,9.0,Verzorgende,Joep Van Leeuwen,2A,mev. Kuiper
436148,19,0,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36.3,14.2,Verzorgende,Iris Mulder,3B,dhr. Bakker
436151,17,0,1.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22.1,21.2,Verzorgende,Stan Arslan,1B,mev. Van den Berg
436152,25,1,2.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.8,34.2,Verzorgende,Mia Kooistra,3A,mev. Smit
436154,17,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,38.2,11.1,Verzorgende,Ruben De Boer,2B,dhr. Hanna
436161,23,0,3.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,34.7,55.5,Verzorgende,Xavier Jacobs,2B,dhr. Peters
436163,20,0,1.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.6,27.9,Verzorgende,Emma Brown,2A,mev. Hulsema
436171,23,0,3.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.2,30.2,Verzorgende,Hanneke Van Beek,1A,dhr. Peters
436178,15,0,1.2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.9,6.3,Verzorgende,Martijn Vermeulen,1B,dhr. De Groot
436188,17,0,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,43.4,35.5,Verzorgende,Patrick Okonkwo,1A,mev. Hulsema
